generic_id,created_at,complaint_status_id,voteup_count,city_id,ward_id,category_id,sub_category_id,civic_agency_id,title,description,location
W000C213378,"Chunabhatti railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,0,313,314,28,"28-01-2017 10:50","Badly maintained Chunabhatti station","Station Rd, Vrindavan, Chunabhatti, Sion, Mumbai, Maharashtra 400022"
W0250C213379,"Mahim railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,951,313,314,28,"28-01-2017 10:51","Badly maintained Mahim station","Marinagar Colony, Central Government Staff Colony, Mahim, Mumbai, Maharashtra 400016"
W0190C213380,"Chembur railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,949,313,314,28,"28-01-2017 10:51","Badly maintained Chembur station","Prakash Thorat Marg, Chembur Gaothan, Chembur East, Mumbai, Maharashtra 400071"
W0110C213381,"Malad railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,936,313,314,28,"28-01-2017 10:52","Badly maintained Malad station","Malad Footover Bridge, Vijaykar Wadi Industrial, Vijaykar Wadi, Malad West, Mumbai, Maharashtra 400064"
W020C213382,"Chatrapati Shivaji Terminus railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,958,313,314,28,"28-01-2017 10:53","Badly maintained Chatrapati Shivaji Terminus station","Chhatrapati Shivaji Terminus Area, Fort, Mumbai, Maharashtra 400001"
W0280C213383,"Mansarovar railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,960,313,314,28,"28-01-2017 10:55","Badly maintained Mansarovar station","Navi Mumbai, Maharashtra 410206"
W0270C213384,"Chinchpokli railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,953,313,314,28,"28-01-2017 10:55","Badly maintained Chinchpokli station","Railway Footover Bridge, Chinchpokli, Mumbai, Maharashtra 400011"
W0140C213385,"Borivali railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,3,2,934,313,314,28,"28-01-2017 10:56","Badly maintained Borivali station","Chinchpada, Borivali East, Mumbai, Maharashtra 400066"
W020C213386,"Chatrapati Shivaji Terminus railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,958,313,314,28,"28-01-2017 10:56","Badly maintained Chatrapati Shivaji Terminus station","Chhatrapati Shivaji Terminus Area, Fort, Mumbai, Maharashtra 400001"
W0150C213387,"Kanjurmarg railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,945,313,314,28,"28-01-2017 10:57","Badly maintained Kanjurmarg station","Kanjurmarg Sky Walk, Laxmi Udyog Nagar, Kanjurmarg West, Bhandup East, Mumbai, Maharashtra 400078"
W020C213388,"Chatrapati Shivaji Terminus railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,958,313,314,28,"28-01-2017 10:57","Badly maintained Chatrapati Shivaji Terminus station","Chhatrapati Shivaji Terminus Area, Fort, Mumbai, Maharashtra 400001"
W03720C213389,"Juinagar railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,1304,313,314,28,"28-01-2017 10:58","Badly maintained Juinagar station","Sector 11, Sanpada, Navi Mumbai, Maharashtra 400705"
W020C213390,"Chatrapati Shivaji Terminus railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,958,313,314,28,"28-01-2017 10:58","Badly maintained Chatrapati Shivaji Terminus station","Chhatrapati Shivaji Terminus Area, Fort, Mumbai, Maharashtra 400001"
W0180C213391,"Mankhurd railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,1,2,948,313,314,28,"28-01-2017 10:59","Badly maintained Mankhurd station","Phule Nagar, Mankhurd, Mumbai, Maharashtra 400088"
W0240C213392,"Dadar railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,950,313,314,28,"28-01-2017 11:00","Badly maintained Dadar station","Railway Bridge, Priyadarshini Society, Dadar, Mumbai, Maharashtra 400014"
W0220C213393,"Sandhurst Road railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,955,313,314,28,"28-01-2017 11:00","Badly maintained Sandhurst Road station","Dr Meisheri Road, Central Railway Godown, Umerkhadi, Mumbai, Maharashtra 400009"
W020C213394,"Chatrapati Shivaji Terminus railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,958,313,314,28,"28-01-2017 11:01","Badly maintained Chatrapati Shivaji Terminus station","Chhatrapati Shivaji Terminus Area, Fort, Mumbai, Maharashtra 400001"
W03920C213395,"Seawoods-Darave railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,1324,313,314,28,"28-01-2017 11:01","Badly maintained Seawoods-Darave station","?????? ???. ??, ??????, Sector 28, Nerul, Navi Mumbai, Maharashtra 400706"
W0270C213397,"Chinchpokli railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,953,313,314,28,"28-01-2017 11:02","Badly maintained Chinchpokli station","Railway Footover Bridge, Chinchpokli, Mumbai, Maharashtra 400011"
W0180C213398,"Mankhurd railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,1,2,948,313,314,28,"28-01-2017 11:02","Badly maintained Mankhurd station","Phule Nagar, Mankhurd, Mumbai, Maharashtra 400088"
W0140C213399,"Borivali railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,934,313,314,28,"28-01-2017 11:02","Badly maintained Borivali station","Chinchpada, Borivali East, Mumbai, Maharashtra 400066"
W04630C213400,"Thane railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,1646,313,314,28,"28-01-2017 11:03","Badly maintained Thane station","Station Rd, Shivaji Nagar, Thane East, Thane, Maharashtra 400601"
W05050C213401,"Mumbra railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,1688,313,314,28,"28-01-2017 11:03","Badly maintained Mumbra station","Mumbra Devi Road, Bombay Colony, Mumbra, Thane, Maharashtra 400612"
W0260C213402,"Cotton Green railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,952,313,314,28,"28-01-2017 11:04","Badly maintained Cotton Green station","Chatai Chawl, Abhyudaya Nagar, Parel, Mumbai, Maharashtra 400033"
W0250C213403,"Sion railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,951,313,314,28,"28-01-2017 11:04","Badly maintained Sion station","Swamy Vallabhdas Rd, Sion Railway Colony, Chunabhatti, Sion, Mumbai, Maharashtra 400017"
W0240C213404,"Dadar railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,950,313,314,28,"28-01-2017 11:05","Badly maintained Dadar station","Railway Bridge, Priyadarshini Society, Dadar, Mumbai, Maharashtra 400014"
W05050C213405,"Mumbra railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,1688,313,314,28,"28-01-2017 11:05","Badly maintained Mumbra station","Mumbra Devi Road, Bombay Colony, Mumbra, Thane, Maharashtra 400612"
W0190C213406,"Chembur railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,949,313,314,28,"28-01-2017 11:06","Badly maintained Chembur station","Prakash Thorat Marg, Chembur Gaothan, Chembur East, Mumbai, Maharashtra 400071"
W05050C213407,"Mumbra railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,1688,313,314,28,"28-01-2017 11:06","Badly maintained Mumbra station","Mumbra Devi Road, Bombay Colony, Mumbra, Thane, Maharashtra 400612"
W0190C213409,"Chembur railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,949,313,314,28,"28-01-2017 11:07","Badly maintained Chembur station","Prakash Thorat Marg, Chembur Gaothan, Chembur East, Mumbai, Maharashtra 400071"
W0230C213410,"Mumbai Central railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,954,313,314,28,"28-01-2017 11:08","Badly maintained Mumbai Central station","Tulsiwadi Path, Dadal Estate, Bane Compound, Tardeo, Mumbai, Maharashtra 400034"
W0190C213411,"Chembur railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,949,313,314,28,"28-01-2017 11:08","Badly maintained Chembur station","Prakash Thorat Marg, Chembur Gaothan, Chembur East, Mumbai, Maharashtra 400071"
W03580C213412,"Sanpada railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,1290,313,314,28,"28-01-2017 11:09","Badly maintained Sanpada station","Sanpada Subway, Sector 3, Sanpada, Navi Mumbai, Maharashtra 400705"
W0190C213413,"Chembur railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,949,313,314,28,"28-01-2017 11:09","Badly maintained Chembur station","Prakash Thorat Marg, Chembur Gaothan, Chembur East, Mumbai, Maharashtra 400071"
W03940C213414,"CBD Belapur railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,1326,313,314,28,"28-01-2017 11:09","Badly maintained CBD Belapur station","Sector 11, CBD Belapur, Navi Mumbai, Maharashtra 400614"
W0220C213415,"Sandhurst Road railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,955,313,314,28,"28-01-2017 11:10","Badly maintained Sandhurst Road station","Dr Meisheri Road, Central Railway Godown, Umerkhadi, Mumbai, Maharashtra 400009"
W05060C213417,"Diwa railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,1689,313,314,28,"28-01-2017 11:10","Badly maintained Diwa station","Sadguru Nagar, Diva, Thane, Maharashtra 400612"
W0260C213418,"Sewri railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,952,313,314,28,"28-01-2017 11:11","Badly maintained Sewri station","Comed Rambhau Dev Ji Patil Rd, Gandhi Nagar, Sewri, Mumbai, Maharashtra 400015"
W040C213419,"Vile Parle railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,938,313,314,28,"28-01-2017 11:11","Badly maintained Vile Parle station","Vile Parle East, Vile Parle, Mumbai, Maharashtra 400057"
W03940C213420,"CBD Belapur railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,1326,313,314,28,"28-01-2017 11:12","Badly maintained CBD Belapur station","Sector 11, CBD Belapur, Navi Mumbai, Maharashtra 400614"
W0150C213421,"Bhandup railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,945,313,314,28,"28-01-2017 11:12","Badly maintained Bhandup station","Bhandup Station,Bhandup,Mumbai,Maharashtra, Station Rd, C.G.S. Colony, Kanjurmarg East, Mumbai, Maharashtra 400078"
W0150C213422,"Nahur railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,945,313,314,28,"28-01-2017 11:12","Badly maintained Nahur station","Harishchandra Dadu Koparkar Marg, Bhandup Industrial Area, Industrial Area, Bhandup West, Mumbai, Maharashtra 400078"
W0200C213423,"Charni Road railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,957,313,314,28,"28-01-2017 11:13","Badly maintained Charni Road station","Kranti Nagar, Mangal Wadi, Girgaon, Mumbai, Maharashtra 400004"
W0150C213424,"Bhandup railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,945,313,314,28,"28-01-2017 11:13","Badly maintained Bhandup station","Bhandup Station,Bhandup,Mumbai,Maharashtra, Station Rd, C.G.S. Colony, Kanjurmarg East, Mumbai, Maharashtra 400078"
W060C213425,"Bandra railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,939,313,314,28,"28-01-2017 11:15","Badly maintained Bandra station","Bandra East to West Railway Foot-Bridge, Bairam Naupada, Bandra West, Mumbai, Maharashtra 400050"
W0190C213426,"Chembur railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,949,313,314,28,"28-01-2017 11:15","Badly maintained Chembur station","Prakash Thorat Marg, Chembur Gaothan, Chembur East, Mumbai, Maharashtra 400071"
W020C213427,"Chatrapati Shivaji Terminus railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,958,313,314,28,"28-01-2017 11:16","Badly maintained Chatrapati Shivaji Terminus station","Chhatrapati Shivaji Terminus Area, Fort, Mumbai, Maharashtra 400001"
W000C213428,"Bhayandar railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,0,313,314,28,"28-01-2017 11:17","Badly maintained Bhayandar station","Navghar Rd, Chandan nagar, Bhayandar East, Mira Bhayandar, Maharashtra 401101"
W0190C213429,"Chembur railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,949,313,314,28,"28-01-2017 11:17","Badly maintained Chembur station","Prakash Thorat Marg, Chembur Gaothan, Chembur East, Mumbai, Maharashtra 400071"
W0530C213430,"Panvel railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,985,313,314,28,"28-01-2017 11:17","Badly maintained Panvel station","Railway Station, Sector 18A, Forest Colony, Panvel, Navi Mumbai, Maharashtra 410206"
W020C213431,"Churchgate railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,958,313,314,28,"28-01-2017 11:18","Badly maintained Churchgate station","Maharshi Karve Rd, Churchgate, Mumbai, Maharashtra 400020"
W0270C213432,"Currey Road railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,953,313,314,28,"28-01-2017 11:19","Badly maintained Currey Road station","Mahadev Palav Marg, BDD Chawl, Parel, Mumbai, Maharashtra 400012"
W0270C213433,"Chinchpokli railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,953,313,314,28,"28-01-2017 11:20","Badly maintained Chinchpokli station","Railway Footover Bridge, Chinchpokli, Mumbai, Maharashtra 400011"
W0190C213434,"Chembur railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,949,313,314,28,"28-01-2017 11:21","Badly maintained Chembur station","Prakash Thorat Marg, Chembur Gaothan, Chembur East, Mumbai, Maharashtra 400071"
W0110C213435,"Malad railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,936,313,314,28,"28-01-2017 11:22","Badly maintained Malad station","Malad Footover Bridge, Vijaykar Wadi Industrial, Vijaykar Wadi, Malad West, Mumbai, Maharashtra 400064"
W0190C213436,"Chembur railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,949,313,314,28,"28-01-2017 11:23","Badly maintained Chembur station","Prakash Thorat Marg, Chembur Gaothan, Chembur East, Mumbai, Maharashtra 400071"
W000C213437,"Bhayandar railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,0,313,314,28,"28-01-2017 11:23","Badly maintained Bhayandar station","Navghar Rd, Chandan nagar, Bhayandar East, Mira Bhayandar, Maharashtra 401101"
W0190C213438,"Chembur railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,949,313,314,28,"28-01-2017 11:24","Badly maintained Chembur station","Prakash Thorat Marg, Chembur Gaothan, Chembur East, Mumbai, Maharashtra 400071"
W0270C213439,"Chinchpokli railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,953,313,314,28,"28-01-2017 11:24","Badly maintained Chinchpokli station","Railway Footover Bridge, Chinchpokli, Mumbai, Maharashtra 400011"
W04630C213440,"Thane railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,1646,313,314,28,"28-01-2017 11:25","Badly maintained Thane station","Station Rd, Shivaji Nagar, Thane East, Thane, Maharashtra 400601"
W000C213441,"Chunabhatti railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,0,313,314,28,"28-01-2017 11:25","Badly maintained Chunabhatti station","Station Rd, Vrindavan, Chunabhatti, Sion, Mumbai, Maharashtra 400022"
W0150C213442,"Nahur railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,945,313,314,28,"28-01-2017 11:26","Badly maintained Nahur station","Harishchandra Dadu Koparkar Marg, Bhandup Industrial Area, Industrial Area, Bhandup West, Mumbai, Maharashtra 400078"
W0270C213443,"Chinchpokli railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,953,313,314,28,"28-01-2017 11:26","Badly maintained Chinchpokli station","Railway Footover Bridge, Chinchpokli, Mumbai, Maharashtra 400011"
W02370C213444,"Kopar railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,1169,313,314,28,"28-01-2017 11:27","Badly maintained Kopar station","Kopargaon, Dombivli West, Dombivli, Maharashtra 421202"
W0240C213445,"Dadar railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,950,313,314,28,"28-01-2017 11:27","Badly maintained Dadar station","Railway Bridge, Priyadarshini Society, Dadar, Mumbai, Maharashtra 400014"
W0180C213446,"Mankhurd railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,1,2,948,313,314,28,"28-01-2017 11:28","Badly maintained Mankhurd station","Phule Nagar, Mankhurd, Mumbai, Maharashtra 400088"
W03940C213447,"CBD Belapur railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,1326,313,314,28,"28-01-2017 11:28","Badly maintained CBD Belapur station","Sector 11, CBD Belapur, Navi Mumbai, Maharashtra 400614"
W0150C213448,"Vikhroli railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,945,313,314,28,"28-01-2017 11:29","Badly maintained Vikhroli station","Vikhroli Station Road, Ram Hajare Marg, Ashok Nagar, Vikhroli East, Mumbai, Maharashtra 400083"
W020C213449,"Chatrapati Shivaji Terminus railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,958,313,314,28,"28-01-2017 11:29","Badly maintained Chatrapati Shivaji Terminus station","Chhatrapati Shivaji Terminus Area, Fort, Mumbai, Maharashtra 400001"
W0140C213450,"Borivali railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,934,313,314,28,"28-01-2017 11:30","Badly maintained Borivali station","Chinchpada, Borivali East, Mumbai, Maharashtra 400066"
W020C213451,"Chatrapati Shivaji Terminus railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,958,313,314,28,"28-01-2017 11:30","Badly maintained Chatrapati Shivaji Terminus station","Chhatrapati Shivaji Terminus Area, Fort, Mumbai, Maharashtra 400001"
W0220C213452,"Dockyard Road railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,955,313,314,28,"28-01-2017 11:31","Badly maintained Dockyard Road station","Nawab Tank Bridge Rd, Ekta Nagar, Mazgaon, Mumbai, Maharashtra 400010"
W020C213453,"Chatrapati Shivaji Terminus railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,958,313,314,28,"28-01-2017 11:31","Badly maintained Chatrapati Shivaji Terminus station","Chhatrapati Shivaji Terminus Area, Fort, Mumbai, Maharashtra 400001"
W0270C213454,"Chinchpokli railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,953,313,314,28,"28-01-2017 11:32","Badly maintained Chinchpokli station","Railway Footover Bridge, Chinchpokli, Mumbai, Maharashtra 400011"
W03940C213455,"CBD Belapur railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,1326,313,314,28,"28-01-2017 11:32","Badly maintained CBD Belapur station","Sector 11, CBD Belapur, Navi Mumbai, Maharashtra 400614"
W0200C213456,"Charni Road railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,957,313,314,28,"28-01-2017 11:32","Badly maintained Charni Road station","Kranti Nagar, Mangal Wadi, Girgaon, Mumbai, Maharashtra 400004"
W01480C213457,"Vasai Road railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,1080,313,314,28,"28-01-2017 11:32","Badly maintained Vasai Road station","Vasai Station Rd, Samarth Krupa Nagar, Vasai East, Vasai, Maharashtra 401202"
